track_name,track_artist,track_popularity,playlist_genre,track_album_release_year,track_album_release_month,metrics,value
Lost,Chris Burke,37,edm,2019,8,valence,0.189
Lucky Star,Faul & Wad Ad,10,edm,2019,8,valence,0.769
Clocks - Radio Edit,Stream,50,edm,2019,10,valence,0.277
Never Wanna Leave,Max M,45,edm,2019,12,valence,0.637
We Got That Cool (feat. Afrojack & Icona Pop),Yves V,69,edm,2019,6,valence,0.611
Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,72,edm,2019,9,valence,0.345
Under Water,Max M,47,edm,2019,12,valence,0.665
Show Me Love,Sandeville,54,edm,2019,6,valence,0.186
Monster - Robin Schulz Remix,LUM!X,71,edm,2019,8,valence,0.48
Not Really (Busta K Remix),Sage Charmaine,21,edm,2019,12,valence,0.322
Candy On The Dancefloor,Tujamo,62,edm,2019,2,valence,0.477
Faded,NERVO,64,edm,2019,11,valence,0.149
My Best Life (feat. Mike Waters) - Club Mix,KSHMR,66,edm,2019,8,valence,0.675
Don't Hold Back,Electrohol,28,edm,2019,12,valence,0.385
The Launch,Nell Widmer,25,edm,2019,12,valence,0.42
Feel Better,Zuso,29,edm,2019,7,valence,0.0569
Illusion,VIVID,39,edm,2019,12,valence,0.18
Zu Den Sternen - Original Mix,The Second I,30,edm,2019,12,valence,0.668
Cold As Stone,Luis DH,32,edm,2019,11,valence,0.305
Be My Oxygen,Kev.,32,edm,2019,4,valence,0.335
Time for Mai Tai,Digital Chorus,31,edm,2019,11,valence,0.554
Deep in Oud,DIA,28,edm,2019,12,valence,0.686
Tachyon,Acidic Base,39,edm,2019,12,valence,0.063
Won't Let You,Roberto Marín Muñoz,40,edm,2019,12,valence,0.32
Lie Machine,En-Ten,30,edm,2019,11,valence,0.731
Pulse,Creendo,33,edm,2019,8,valence,0.348
Can't Hide from Love,Roberto Marín Muñoz,36,edm,2019,11,valence,0.573
Breaking Me,Curtis Lowe,41,edm,2019,7,valence,0.159
Stick To What You Got,Klischée,36,edm,2019,9,valence,0.481
Hummin' To Myself,Pisk,30,edm,2019,11,valence,0.736
What's the Reason,Glenn Gatsby,41,edm,2019,12,valence,0.921
Swag Rag,Riff Kitten,35,edm,2019,12,valence,0.703
Party Like Its 1929,Tape Five,42,edm,2019,10,valence,0.883
Baby Swing - Radio Edit,Phos Toni,37,edm,2019,12,valence,0.828
Doo Ding,Minimatic,24,edm,2019,11,valence,0.836
Snake Charmer - 1930 Version,Parov Stelar,42,edm,2019,7,valence,0.925
Spooky (Duke Skellington Remix),Kumiho,33,edm,2019,10,valence,0.603
Clockwork,Varrick Frost,32,edm,2019,12,valence,0.747
Light up the Night,Jamie Berry,17,edm,2019,8,valence,0.636
Time to Fly,Emma Clair,32,edm,2019,11,valence,0.894
Sweet Dreams,Wolfgang Lohr,39,edm,2019,10,valence,0.738
Mr O'Butler,Jive Me,23,edm,2019,4,valence,0.414
Not Happy,Phos Toni,33,edm,2019,9,valence,0.905
Puttin' On The Ritz - Disco Mix Radio Edit,Taco,23,edm,2019,5,valence,0.819
Swing Back,Phos Toni,25,edm,2019,8,valence,0.41
Waves of 84,The Swing Bot,49,edm,2019,7,valence,0.435
Bella di notte - Wolfgang Lohr Remix Radio Edit,Free Shots,35,edm,2019,9,valence,0.757
You Make Me Happy,11 Acorn Lane,30,edm,2019,6,valence,0.346
The Key To Your Ferrari,Kitten & The Hip,21,edm,2019,4,valence,0.457
Invisible Man,The Electric Swing Circus,29,edm,2019,6,valence,0.719
Trouble,Annella,44,edm,2019,3,valence,0.534
Bangalore Swing,Tune In Crew,35,edm,2019,8,valence,0.709
Whoopedoo - Varrick Frost Remix,Balduin,21,edm,2019,7,valence,0.294
Notte in terza fila - Wolfgang Lohr Remix,Free Shots,26,edm,2019,5,valence,0.728
Music Has the Power - Radio Edit,!deladap,20,edm,2019,3,valence,0.655
Live Robot Swing,DJ Mibor,20,edm,2019,5,valence,0.713
The Great News,Glenn Gatsby,28,edm,2019,4,valence,0.825
St Louis Blues,The Swing Bot,43,edm,2019,5,valence,0.607
Party Like It's 1923 - Electro Swing Spin,Teminite,44,edm,2019,3,valence,0.732
Gringo,Parov Stelar,46,edm,2019,3,valence,0.842
Miracle,Caravan Palace,33,edm,2019,2,valence,0.527
Stay (Electro Swing Remix),11 Acorn Lane,42,edm,2019,3,valence,0.927
Shake Like It's Coming On,The Swing Bot,31,edm,2019,3,valence,0.665
Life of Crime,Balduin,25,edm,2019,2,valence,0.875
Don't Give a Damn - Varrick Frost Remix,Ginkgoa,23,edm,2019,2,valence,0.932
Ring Me Up - Soundsystem Mix,!deladap,5,edm,2019,1,valence,0.667
OhLaLa,Ninjula,22,edm,2019,2,valence,0.776
Dance With Me,Dirty Honkers,44,edm,2019,2,valence,0.475
The Olden Days,LVDS,26,edm,2019,10,valence,0.481
Fooling,Odd Chap,32,edm,2019,3,valence,0.799
Flirtatious,Luke & The Belleville Orchestra,20,edm,2019,9,valence,0.907
PiSk Swing,Robert Edwards,35,edm,2019,3,valence,0.559
Cheek to Cheek - Swing Hop Mix,Odd Chap,45,edm,2019,6,valence,0.536
Very Nice People,DJ Mibor,43,edm,2019,4,valence,0.944
Smoking Room,DJ Mibor,39,edm,2019,3,valence,0.691
Next Level,Julian Jordan,59,edm,2019,11,valence,0.258
No Strings Attached,SWACQ,50,edm,2019,8,valence,0.164
Oldskool,Julian Jordan,50,edm,2019,5,valence,0.0729
Pressure,Seth Hills,48,edm,2019,12,valence,0.437
Out Of Control,LOOPERS,45,edm,2019,8,valence,0.568
Bombai,Dyro,48,edm,2019,6,valence,0.217
Feel It,LOOPERS,44,edm,2019,4,valence,0.302
Rave,TV Noise,42,edm,2019,6,valence,0.599
Relieve,Blinders,42,edm,2019,3,valence,0.401
Lasers,TV Noise,41,edm,2019,5,valence,0.151
Bassline,Julian Jordan,48,edm,2019,9,valence,0.214
Mumble,TV Noise,42,edm,2019,11,valence,0.394
Basslyn,Bart B More,39,edm,2019,6,valence,0.515
Masquerade,Dyro,38,edm,2019,9,valence,0.0911
Bring It Back,TV Noise,39,edm,2019,2,valence,0.234
Infinite,Seth Hills,39,edm,2019,5,valence,0.193
Goliath,Dyro,39,edm,2019,7,valence,0.123
Echo,Seth Hills,38,edm,2019,4,valence,0.119
Free,Dyro,38,edm,2019,8,valence,0.227
I'm Odd,LOOPERS,37,edm,2019,1,valence,0.272
You Want This,LOOPERS,34,edm,2019,11,valence,0.571
Whisper,Seth Hills,35,edm,2019,1,valence,0.217
Higher Needs,Blinders,35,edm,2019,5,valence,0.615
Backfire,Julian Jordan,37,edm,2019,3,valence,0.313
Throwback,Bart B More,33,edm,2019,7,valence,0.832
Freaky All Night,TV Noise,33,edm,2019,8,valence,0.751
Rebound,Seth Hills,31,edm,2019,9,valence,0.245
Rhythm,TV Noise,30,edm,2019,2,valence,0.435
Breathe,Crime Zcene,27,edm,2019,9,valence,0.252
Pony,Valentino Khan,53,edm,2019,5,valence,0.371
"Made In France (with Tchami & Malaa, feat. Mercer)",DJ Snake,62,edm,2019,7,valence,0.506
Nightline,Shift K3Y,36,edm,2019,6,valence,0.494
Fun,Kaskade,50,edm,2019,5,valence,0.328
I Want U,Ghastly,40,edm,2019,11,valence,0.53
Super Hott,Jauz,49,edm,2019,12,valence,0.484
Keep,BROHUG,41,edm,2019,12,valence,0.242
911,Saint Punk,37,edm,2019,12,valence,0.402
Funk Accelerator,Botnek,29,edm,2019,12,valence,0.466
Sound Of The Underground,Zeds Dead,48,edm,2019,12,valence,0.192
Big Ting Vibe,SQWAD,40,edm,2019,11,valence,0.716
You Got That,LOUD ABOUT US!,21,edm,2019,11,valence,0.587
Badboy Sound,Diskord,22,edm,2019,11,valence,0.49
Stay With U 2Night,Axel Boy,33,edm,2019,11,valence,0.157
FALL,deadmau5,57,edm,2019,11,valence,0.0374
Lose Control,Wax Motif,47,edm,2019,11,valence,0.642
Freak It Out,Golf Clap,40,edm,2019,11,valence,0.893
All Over Me,Ibranovski,32,edm,2019,11,valence,0.273
Real,Habstrakt,49,edm,2019,11,valence,0.232
SELECTA 19,JOYRYDE,58,edm,2019,10,valence,0.452
Hell on Earth,Rezz,56,edm,2019,12,valence,0.285
Calibrator,Bellecour,38,edm,2019,11,valence,0.464
Burner,Duke & Jones,43,edm,2019,12,valence,0.384
"Mush, Mush (2019 Reboot)",Bassjackers,47,edm,2019,11,valence,0.586
Gimme That Juice,Botnek,34,edm,2019,11,valence,0.784
Animals (feat. Moa Lisa) - Alora & Senii Remix,Charlie Who?,27,edm,2019,12,valence,0.877
Coming Home,ALLEGRØ,45,edm,2019,12,valence,0.316
One Night (feat. Raphaella),MK,72,edm,2019,11,valence,0.195
Radio Love - Dualities Remix,Lucas Estrada,49,edm,2019,10,valence,0.207
Instagram - R3HAB Remix,Dimitri Vegas & Like Mike,63,edm,2019,10,valence,0.502
Is It Real? (feat. Salena Mastroianni),Tobtok,60,edm,2019,10,valence,0.64
Spicy (with Diplo & Charli XCX) - Majestic Remix,Herve Pagez,43,edm,2019,10,valence,0.94
Storm (feat. Kyra Mastro),Famba,50,edm,2019,8,valence,0.292
Safe Place,Pelago,55,edm,2019,8,valence,0.308
Forgive or Forget - R3HAB Remix,Ina Wroldsen,61,edm,2019,7,valence,0.384
Like I Love You - Rowen Reecks Remix,Theresa Rex,41,edm,2019,8,valence,0.778
With Me,Vic Roz,26,edm,2019,7,valence,0.526
Ready for the Summer,RudeLies,34,edm,2019,7,valence,0.758
Who Am I (feat. Conrad Sewell),Enzo Ingrosso,58,edm,2019,6,valence,0.584
"Baby, You Are Wrong",Wave Wave,29,edm,2019,6,valence,0.403
Love Me Louder,Ericé,39,edm,2019,6,valence,0.62
Lonely,TooManyLeftHands,49,edm,2019,6,valence,0.807
Wait For You,Sick Individuals,24,edm,2019,6,valence,0.542
Told You Once,Foxa,33,edm,2019,5,valence,0.534
You and I,Wahlstedt,52,edm,2019,5,valence,0.444
The Rhythm of the Night,Sean Finn,61,edm,2019,3,valence,0.464
Made For You,John De Sohn,48,edm,2019,3,valence,0.57
Concrete Heart,VASSY,40,edm,2019,3,valence,0.791
Don't Stop Believin',Leontine,50,edm,2019,12,valence,0.253
On My Way - Da Tweekaz Remix,Alan Walker,63,edm,2019,6,valence,0.48
Selfish - Ale Mora Remix,Dimitri Vegas & Like Mike,37,edm,2019,4,valence,0.525
Bathing Suit Body,Badpojken,41,edm,2019,6,valence,0.745
So Good,Wahlstedt,49,edm,2019,5,valence,0.383
Fire In My Soul (feat. Shungudzo) - Tom Staar Remix,Oliver Heldens,37,edm,2019,2,valence,0.308
Happiness,Wahlstedt,34,edm,2019,5,valence,0.358
Magic City,Wahlstedt,45,edm,2019,5,valence,0.499
Up & Down,Marnik,60,edm,2019,4,valence,0.658
Find Our Way - Feenixpawl Remix,Midnight Kids,46,edm,2019,1,valence,0.571
Like This (feat. AMY MIYÚ) - Carta Edit,SMACK,49,edm,2019,12,valence,0.732
Hooked,Notion,62,edm,2019,11,valence,0.853
Step Aside,Raven & Kreyn,31,edm,2019,8,valence,0.295
Whatever I Want,Carta,25,edm,2019,10,valence,0.315
On The Drums,Pickle,58,edm,2019,11,valence,0.91
Misomaniac,Cityzen,36,edm,2019,11,valence,0.911
Walk In The Spot,Matroda,47,edm,2019,12,valence,0.354
Dumb,Brandon Reeve,24,edm,2019,8,valence,0.543
HEY!,Antoine Delvig,31,edm,2019,12,valence,0.137
LazersX999,HI-LO,43,edm,2019,6,valence,0.379
Playtime,Oomloud,46,edm,2019,10,valence,0.269
Drunk,JØRD,45,edm,2019,11,valence,0.557
Hornets Nest,Tom Staar,33,edm,2019,9,valence,0.0392
Play Nice,Nause,41,edm,2019,9,valence,0.245
Body Work,Pickle,54,edm,2019,4,valence,0.961
In The Place,SLVR,34,edm,2019,12,valence,0.591
Dance All Night,Sunstars,31,edm,2019,9,valence,0.605
Zhong,Chocolate Puma,29,edm,2019,5,valence,0.503
The Bump,LOthief,38,edm,2019,7,valence,0.374
Feel The Vibe (Uh Uh),Dubdogz,58,edm,2019,11,valence,0.657
Push Ya Back Out,Shift K3Y,43,edm,2019,11,valence,0.939
Tear it,Raven & Kreyn,35,edm,2019,9,valence,0.276
Paradise,Wallaby,42,edm,2019,11,valence,0.546
Earthquake,Damien N-Drix,31,edm,2019,12,valence,0.486
House Phone,Zookëper,48,edm,2019,9,valence,0.683
Ferris Wheel,Rich DietZ,27,edm,2019,11,valence,0.683
Superstars (feat. The Loose Cannons),Hook N Sling,32,edm,2019,9,valence,0.478
Simulation,Glass Petals,39,edm,2019,10,valence,0.461
Space Whip,Rich DietZ,17,edm,2019,9,valence,0.714
Peanut Butter,WILL K,33,edm,2019,8,valence,0.41
Don't Tell The Bank (feat. Roshin),Shaun Frank,41,edm,2019,11,valence,0.629
Six Pack,Sophie Francis,48,edm,2019,10,valence,0.711
Shake It,Tujamo,60,edm,2019,11,valence,0.628
Automatic,Deniz Koyu,36,edm,2019,3,valence,0.221
You Don't Know Me,Swanky Tunes,43,edm,2019,11,valence,0.721
Underground,bad nelson,22,edm,2019,10,valence,0.347
BOT,GRECO (NYC),26,edm,2019,12,valence,0.508
First Time,illusionize,58,edm,2019,10,valence,0.107
They Know,HUGEL,50,edm,2019,12,valence,0.641
Avalon,Madison Mars,43,edm,2019,7,valence,0.232
BullDog,Raven & Kreyn,32,edm,2019,6,valence,0.666
Legend,MOSKA,39,edm,2019,11,valence,0.362
Keep It Coming,King Arthur,29,edm,2019,9,valence,0.385
Redeem,Curbi,37,edm,2019,4,valence,0.479
You Want This,Nonsens,44,edm,2019,10,valence,0.256
Stronger,Breathe Carolina,41,edm,2019,3,valence,0.513
We Like To Party,RetroVision,58,edm,2019,5,valence,0.241
Don't Stop (feat. Moe Mitchell),Moguai,31,edm,2019,7,valence,0.402
DON'T TALK,Aryue,36,edm,2019,12,valence,0.664
No Style,Bassjackers,41,edm,2019,2,valence,0.485
ADHD,Hasse de Moor,41,edm,2019,1,valence,0.177
All Night,Habstrakt,37,edm,2019,3,valence,0.509
Your Mind - Will Clarke Remix,Adam Beyer,50,edm,2019,9,valence,0.65
Came For The Low,ZHU,61,edm,2019,10,valence,0.13
Rabbit Hole,CamelPhat,68,edm,2019,11,valence,0.287
Paris,Kungs,59,edm,2019,11,valence,0.0537
Control,Emmit Fenn,53,edm,2019,3,valence,0.244
The Power,Duke Dumont,28,edm,2019,9,valence,0.191
Bottle In The Mix,Dozer,42,edm,2019,1,valence,0.693
EF2MOZ,Ben Remember,32,edm,2019,1,valence,0.0334
Light - Deep Mix,Jerome,47,edm,2019,10,valence,0.103
2night - Radio Edit,Beeskov,34,edm,2019,1,valence,0.375
Play - Loris Cimino Remix,Betta Lemme,39,edm,2019,6,valence,0.407
Too Much,Curbi,58,edm,2019,10,valence,0.85
Here We Go Again,DJ Den,26,edm,2019,12,valence,0.231
No Good For Me,Beeskov,28,edm,2019,8,valence,0.318
Drunk,Chris Night,36,edm,2019,10,valence,0.553
Bam Bam,Laidback Luke,58,edm,2019,10,valence,0.565
KNAS - BROHUG Remix,Steve Angello,51,edm,2019,8,valence,0.469
Work,Chris Lorenzo,42,edm,2019,7,valence,0.762
Find You,Dastic,1,edm,2019,7,valence,0.163
Teardrops,eSQUIRE,36,edm,2019,10,valence,0.314
I Can Handle It (feat. Liz Hill) - Gianni Bini & Fabio Vela Old School Mix,Fabio Vela,26,edm,2019,5,valence,0.421
Ritual - Benny Benassi & BB Team Remix,Tiësto,56,edm,2019,8,valence,0.291
Alone,Copycattz,40,edm,2019,9,valence,0.357
Trampoline (feat. AMY MIYÚ),WILL K,39,edm,2019,7,valence,0.484
Stay,Rich James,34,edm,2019,11,valence,0.664
Again - Radio Edit,Beeskov,34,edm,2019,10,valence,0.413
Stay,EDX,48,edm,2019,8,valence,0.591
The Weekend,David Puentez,48,edm,2019,10,valence,0.77
Tell Me Why,Alok,61,edm,2019,8,valence,0.195
After Hours,M-22,68,edm,2019,6,valence,0.68
Tonight - VIZE Remix,Milk for Two,47,edm,2019,4,valence,0.439
House Music,HUGEL,46,edm,2019,8,valence,0.751
This Song,Mike La Funk,31,edm,2019,7,valence,0.884
Let Me Love You - DAZZ Remix,CALVO,60,edm,2019,4,valence,0.383
Rising Up - Rockefeller Remix,Bart B More,38,edm,2019,6,valence,0.799
Wish You Well - Benny Benassi Remix,Sigala,16,edm,2019,7,valence,0.585
Jumbo,AKA AKA,36,edm,2019,5,valence,0.0841
I Know,DallasK,62,edm,2019,9,valence,0.295
Neptune,EDX,54,edm,2019,9,valence,0.781
La La Love,C-BooL,55,edm,2019,9,valence,0.729
I Can't,Beeskov,31,edm,2019,4,valence,0.241
Oh Yes (Rockin' With The Best),Laidback Luke,63,edm,2019,4,valence,0.602
I'm Not Alone - CamelPhat Remix,Calvin Harris,58,edm,2019,4,valence,0.0368
Can't Be Without,Kaskade,36,edm,2019,5,valence,0.298
La Isla Bonita - Mike La Funk Remix,Paulo & Verde,39,edm,2019,6,valence,0.578
Always There,Ben Rainey,29,edm,2019,8,valence,0.257
Never Change,Don Diablo,72,edm,2019,9,valence,0.236
Overdose,Semser,19,edm,2019,1,valence,0.278
Spell on Me,Chris Goldarg,17,edm,2019,1,valence,0.704
The Activist,Chris Goldarg,18,edm,2019,1,valence,0.738
Carousel,Chris Goldarg,16,edm,2019,1,valence,0.647
Overdue,Chris Goldarg,16,edm,2019,1,valence,0.408
Don't Play,Chris Goldarg,14,edm,2019,1,valence,0.425
Surrender,Chris Goldarg,17,edm,2019,1,valence,0.783
Nakamoto,Chris Goldarg,15,edm,2019,1,valence,0.452
X Ray,Chris Goldarg,15,edm,2019,1,valence,0.361
All Mine,Chris Goldarg,17,edm,2019,1,valence,0.787
Pumpkin Soup,Chris Goldarg,19,edm,2019,1,valence,0.857
Go Home,Sovieti,0,edm,2019,2,valence,0.419
Back to Bass,Dj Electrocimatic,19,edm,2019,3,valence,0.668
Granite,Dj Electrocimatic,19,edm,2019,3,valence,0.352
Inception,Dj Electrocimatic,18,edm,2019,3,valence,0.34
Mind Palace,Dj Electrocimatic,17,edm,2019,3,valence,0.795
Someone Like You,Dj Electrocimatic,17,edm,2019,3,valence,0.761
Transformation,Dj Electrocimatic,20,edm,2019,3,valence,0.687
1.Casino of Tricks,Tetengo,17,edm,2019,3,valence,0.427
Riot of Scruitiny,Tetengo,14,edm,2019,3,valence,0.244
Can't Stop the Ocean,Tetengo,19,edm,2019,3,valence,0.572
One Night of Karma,Tetengo,20,edm,2019,3,valence,0.901
Magnun,Daemus Moon,20,edm,2019,4,valence,0.84
Neon Lights,Daemus Moon,19,edm,2019,4,valence,0.796
Feeling Awake,Daemus Moon,16,edm,2019,4,valence,0.41
FTZ,Daemus Moon,15,edm,2019,4,valence,0.475
All I Need,Daemus Moon,17,edm,2019,4,valence,0.878
Blaze of Glory,Daemus Moon,19,edm,2019,4,valence,0.892
We Are the Beat,Daemus Moon,19,edm,2019,4,valence,0.966
Battle Party,Almanij,22,edm,2019,5,valence,0.906
Blackout,Almanij,22,edm,2019,5,valence,0.733
Waves,Buzz&Fuxx,22,edm,2019,5,valence,0.183
Flow,Buzz&Fuxx,22,edm,2019,5,valence,0.288
New Sensation,Kalerous,15,edm,2019,6,valence,0.237
Headshoot,Kalerous,14,edm,2019,6,valence,0.654
Smack That,Erd1,46,edm,2019,1,valence,0.914
Left Right,Hardwell,58,edm,2019,10,valence,0.192
Future Noise,KAAZE,47,edm,2019,12,valence,0.415
Milk Man 2019,KAAZE,45,edm,2019,12,valence,0.533
Belong With You,Blackcode,39,edm,2019,12,valence,0.482
Guilty,Sick Individuals,53,edm,2019,12,valence,0.368
People Are Strange - Festival Mix,KAAZE,51,edm,2019,11,valence,0.0765
Activate,Sandro Silva,31,edm,2019,12,valence,0.14
Where I Wanna Be,RMCM,34,edm,2019,12,valence,0.449
With Or Without You - Jac & Harri Remix,Maddix,42,edm,2019,11,valence,0.301
Fusion,Olly James,38,edm,2019,11,valence,0.0364
Forever,Jimmy Clash,37,edm,2019,11,valence,0.491
Bomb Bae (Tiësto Remix),Jaz Dhami,45,edm,2019,12,valence,0.756
I Need Nothing,Sammy Boyle,31,edm,2019,11,valence,0.365
Forever One,MR.BLACK,38,edm,2019,11,valence,0.126
Table Flipping Machine,Dada Life,38,edm,2019,11,valence,0.364
With Or Without You - Kage Remix,Maddix,32,edm,2019,12,valence,0.663
Deep In My Soul,Rob & Jack,55,edm,2019,10,valence,0.442
Just Like This,Marc Joef,34,edm,2019,11,valence,0.181
Belong,Wyko,24,edm,2019,11,valence,0.163
With Or Without You,Maddix,39,edm,2019,9,valence,0.0998
Let It Sound,Teamworx,32,edm,2019,10,valence,0.15
Tecno,Crossnaders,37,edm,2019,11,valence,0.255
Deadly Escape,KAAZE,32,edm,2019,12,valence,0.296
Cyberpunk,Reggio,30,edm,2019,10,valence,0.283
Alone,Ryos,40,edm,2019,10,valence,0.135
GURU,Maski & Banga,28,edm,2019,11,valence,0.205
Flight Level,D3FAI,24,edm,2019,10,valence,0.149
People Are Strange,KAAZE,42,edm,2019,10,valence,0.198
Cutoff,BROMYGO,26,edm,2019,11,valence,0.299
Burn Me Down,Dannic,53,edm,2019,8,valence,0.18
Movin' Too Fast,Olly James,43,edm,2019,8,valence,0.619
Boom!,Justin Prime,26,edm,2019,8,valence,0.331
Don’t Stop (feat. RayRay),Curbi,47,edm,2019,11,valence,0.512
Gam Gam,Luca Testa,30,edm,2019,8,valence,0.378
Doberman,Matisse & Sadko,50,edm,2019,9,valence,0.362
Take Off,RetroVision,53,edm,2019,9,valence,0.357
Ox,SWACQ,44,edm,2019,7,valence,0.373
Hangover,Thomas Gold,39,edm,2019,7,valence,0.377
Not Alone,Sick Individuals,48,edm,2019,7,valence,0.241
Avalon,Dave Garnier,23,edm,2019,10,valence,0.288
MADNESS,MR.BLACK,28,edm,2019,7,valence,0.0783
Let It Buzz,Daffy Muffin,29,edm,2019,6,valence,0.291
To The Wire - SWACQ Remix,Julian Jordan,32,edm,2019,8,valence,0.41
Your Love,Carta,29,edm,2019,9,valence,0.35
Obliviate,Futuristic Polar Bears,36,edm,2019,10,valence,0.133
Do It,MR.BLACK,46,edm,2019,6,valence,0.142
Beast,PURARI,38,edm,2019,6,valence,0.0339
Losing My Religion - Ton Don Remix,Jones & Brock,32,edm,2019,8,valence,0.282
Black Butterflies,Kill The Buzz,38,edm,2019,5,valence,0.3
Game Time,Swanky Tunes,33,edm,2019,9,valence,0.34
Devil Inside Me (feat. KARRA),KSHMR,61,edm,2019,5,valence,0.177
Afterlife,Syzz,27,edm,2019,5,valence,0.0902
Up In Smoke,KAAZE,33,edm,2019,5,valence,0.42
Shoot N Miss,Rob & Jack,32,edm,2019,5,valence,0.701
Feel Alive,Jack & James,40,edm,2019,5,valence,0.472
Dominate,Justin Prime,30,edm,2019,5,valence,0.265
HI LO,Thomas Gold,31,edm,2019,4,valence,0.579
Something - RetroVision Remix,Funk Machine,25,edm,2019,4,valence,0.416
Without Your Love,SaberZ,30,edm,2019,4,valence,0.0838
Identity - Ryos VIP Mix,Ryos,33,edm,2019,2,valence,0.38
My City,KAAZE,39,edm,2019,4,valence,0.455
LUNA,Sick Individuals,55,edm,2019,3,valence,0.14
Symphony - Dr Phunk Remix,Sick Individuals,49,edm,2019,3,valence,0.435
Back To Life,KRISM,32,edm,2019,2,valence,0.306
Haunted,Dave Mak,20,edm,2019,2,valence,0.248
Mad Echoes,Swede Dreams,20,edm,2019,2,valence,0.0499
Raise,VITIZE,31,edm,2019,2,valence,0.12
Gringos,Kevu,21,edm,2019,2,valence,0.0596
Don't Stop,H2HB,17,edm,2019,1,valence,0.131
Omega,KaZo,15,edm,2019,1,valence,0.0745
Never,Widemode,36,edm,2019,1,valence,0.486
Rollercoaster,Andrew Sound,30,edm,2019,12,valence,0.302
Let The Music Take Control,W&W,62,edm,2019,5,valence,0.175
Down Down Down,Dr Phunk,45,edm,2019,1,valence,0.341
Turning Back,MR.BLACK,25,edm,2019,1,valence,0.231
Electric Energy,R3SPAWN,34,edm,2019,7,valence,0.148
Something - Quintino Remix,Funk Machine,35,edm,2019,4,valence,0.166
One time,Awaker,20,edm,2019,11,valence,0.0379
Tempo,Thyse,16,edm,2019,11,valence,0.0643
Where We Belong,The Golden Army,23,edm,2019,11,valence,0.265
About You,Crowd,28,edm,2019,11,valence,0.349
Fluto,Bigenesis,26,edm,2019,11,valence,0.282
True Reality,Hellblasterz,20,edm,2019,11,valence,0.396
Workout,Agus Zack,35,edm,2019,10,valence,0.167
See The Light,Bounce Inc.,27,edm,2019,10,valence,0.276
Artemis,Shadw,21,edm,2019,10,valence,0.276
Telling Me,CAMO,15,edm,2019,10,valence,0.123
Bad Beat,Joey Antonelli,23,edm,2019,9,valence,0.477
Anymore,Marnage,27,edm,2019,9,valence,0.463
Okay,Oliver Wade,19,edm,2019,9,valence,0.374
Heaters,Kevu,22,edm,2019,9,valence,0.212
Baile,Zinko,16,edm,2019,8,valence,0.518
Comin' Back,NO-ONE,20,edm,2019,8,valence,0.28
Escape,Oskah,15,edm,2019,8,valence,0.0752
Octagon,Kevu,16,edm,2019,8,valence,0.0998
Like This,Sebastian Mateo,21,edm,2019,7,valence,0.193
RAW,L3N,19,edm,2019,7,valence,0.148
Bring It Back,Bora,12,edm,2019,7,valence,0.0633
Back In Time - Asjockers Remix,Siks,11,edm,2019,7,valence,0.415
Apocalypto,LMNTRX,16,edm,2019,7,valence,0.427
On The Dancefloor,PØP CULTUR,18,edm,2019,6,valence,0.389
Clap,Stayer,18,edm,2019,6,valence,0.0926
Solstice,Boothed,17,edm,2019,6,valence,0.35
Like a Boss,Mutiny,11,edm,2019,6,valence,0.315
Together,Deekey,22,edm,2019,6,valence,0.571
Pompero,Sebastian Mateo,13,edm,2019,6,valence,0.193
Shambo,NAEMS,23,edm,2019,6,valence,0.0852
BRIZZ,MRKIZ,11,edm,2019,5,valence,0.161
My Body,Siks,22,edm,2019,5,valence,0.316
Infinity,TBR,19,edm,2019,4,valence,0.201
Damascus,LMNTRX,12,edm,2019,4,valence,0.331
Free Spirit,Jack & James,20,edm,2019,4,valence,0.307
24/7ers,Colin Cooper,18,edm,2019,9,valence,0.559
Talk To Me - Frdy Remix,Topic,36,edm,2019,4,valence,0.517
Came to Play - Original Version,Colin Cooper,41,edm,2019,7,valence,0.285
Bring It Back - Afrojack x Sunnery James & Ryan Marciano Edit,Jewelz & Sparks,35,edm,2019,4,valence,0.267
Fever,Don Diablo,57,edm,2019,3,valence,0.669
Don't Give Up On Me - Club Mix,Armin van Buuren,45,edm,2019,4,valence,0.534
Turn It Up,Armin van Buuren,51,edm,2019,3,valence,0.119
Matrix,W&W,39,edm,2019,3,valence,0.172
So Close - Curbi Remix,NOTD,21,edm,2019,3,valence,0.118
Dancing in the Rain,Da Hool,44,edm,2019,3,valence,0.721
Omega (feat. Ibranovski),Tchami,54,edm,2019,3,valence,0.808
Can't Get Enough,Tiësto,44,edm,2019,3,valence,0.332
Lose Control,Tiësto,1,edm,2019,4,valence,0.282
Ain't Nobody Else,Holl & Rush,0,edm,2019,3,valence,0.721
Blackbird,Jonas Aden,3,edm,2019,2,valence,0.2
365 - Jonas Aden Remix,Zedd,49,edm,2019,3,valence,0.502
TURN OFF THE LIGHTS,Dog Blood,1,edm,2019,3,valence,0.76
Gucci Fendi Prada,Merk & Kremont,50,edm,2019,4,valence,0.265
Exhale,Jay Hardway,45,edm,2019,4,valence,0.15
Rave Child,Mike Cervello,34,edm,2019,4,valence,0.422
No Place (feat. Dennis Skytt),RudeLies,31,edm,2019,3,valence,0.566
I'm Not Alone - 2019 Edit,Calvin Harris,63,edm,2019,4,valence,0.212
All Over The World,Fedde Le Grand,64,edm,2019,2,valence,0.794
